word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
32,147,206,CulturaX,3853.703125,5,263,False,26.215667517006803
7,29,39,CulturaX,761.421875,1,91,True,26.255926724137932
13,58,81,CulturaX,1565.875,2,134,False,26.997844827586206
18,69,93,CulturaX,1858.546875,2,134,False,26.93546195652174
15,60,82,CulturaX,1463.4375,2,134,False,24.390625
9,36,55,CulturaX,900.125,1,91,True,25.00347222222222
34,157,232,CulturaX,4149.265625,5,263,False,26.42844347133758
64,275,375,CulturaX,7439.125,9,435,False,27.051363636363636
11,53,74,CulturaX,1406.890625,2,134,False,26.54510613207547
8,37,50,CulturaX,965.703125,2,134,False,26.10008445945946
9,38,54,CulturaX,945.25,1,91,True,24.875
20,91,126,CulturaX,2501.796875,3,177,False,27.49227335164835
12,47,66,CulturaX,1203.109375,2,134,False,25.59807180851064
12,49,70,CulturaX,1344.78125,2,134,False,27.444515306122447
11,49,65,CulturaX,1341.875,2,134,False,27.385204081632654
38,174,239,CulturaX,4623.078125,6,306,False,26.56941451149425
27,126,186,CulturaX,3453.953125,4,220,False,27.41232638888889
12,65,96,CulturaX,1845.625,2,134,False,28.39423076923077
26,120,163,CulturaX,3190.0,4,220,False,26.583333333333332
22,86,123,CulturaX,2328.765625,3,177,False,27.078670058139537
28,124,181,CulturaX,3496.75,4,220,False,28.199596774193548
12,64,91,CulturaX,1764.578125,2,134,False,27.571533203125
22,94,130,CulturaX,2471.453125,3,177,False,26.292054521276597
8,36,48,CulturaX,983.25,2,134,False,27.3125
9,45,63,CulturaX,1254.234375,2,134,False,27.871875
24,114,155,CulturaX,2961.75,4,220,False,25.980263157894736
13,60,79,CulturaX,1564.71875,2,134,False,26.078645833333333
12,52,72,CulturaX,1388.9375,2,134,False,26.71033653846154
7,24,36,CulturaX,655.390625,1,91,True,27.307942708333332
13,69,103,CulturaX,1854.90625,3,177,False,26.88269927536232
10,42,60,CulturaX,1242.015625,2,134,False,29.571800595238095
17,73,102,CulturaX,1916.953125,3,177,False,26.259631849315067
19,90,134,CulturaX,2413.234375,3,177,False,26.813715277777778
13,57,88,CulturaX,1558.90625,2,134,False,27.34923245614035
16,68,105,CulturaX,1922.5,3,177,False,28.272058823529413
22,94,135,CulturaX,2544.609375,3,177,False,27.0703125
7,30,43,CulturaX,816.140625,1,91,True,27.2046875
11,51,67,CulturaX,1193.046875,2,134,False,23.393075980392158
7,32,44,CulturaX,847.921875,1,91,True,26.49755859375
11,51,70,CulturaX,1346.359375,2,134,False,26.39920343137255
8,36,50,CulturaX,994.03125,2,134,False,27.611979166666668
46,212,298,CulturaX,5675.28125,7,349,False,26.7701945754717
11,49,68,CulturaX,1139.09375,2,134,False,23.246811224489797
10,33,45,CulturaX,893.5625,1,91,True,27.077651515151516
19,108,160,CulturaX,2848.03125,4,220,False,26.37065972222222
11,47,65,CulturaX,1176.484375,2,134,False,25.03158244680851
22,104,156,CulturaX,2851.640625,4,220,False,27.41962139423077
10,38,52,CulturaX,1036.5625,2,134,False,27.27796052631579
7,25,34,CulturaX,730.265625,1,91,True,29.210625
30,131,183,CulturaX,3444.15625,4,220,False,26.291269083969464
36,179,249,CulturaX,4569.65625,6,306,False,25.528805865921786
27,114,159,CulturaX,2957.234375,4,220,False,25.940652412280702
25,134,192,CulturaX,3625.875,5,263,False,27.058768656716417
31,132,186,CulturaX,3482.375,4,220,False,26.38162878787879
9,41,59,CulturaX,1077.921875,2,134,False,26.29077743902439
13,53,72,CulturaX,1403.46875,2,134,False,26.48054245283019
21,86,124,CulturaX,2363.59375,3,177,False,27.483648255813954
18,82,122,CulturaX,2274.640625,3,177,False,27.73951981707317
7,37,58,CulturaX,965.5,2,134,False,26.094594594594593
8,38,57,CulturaX,1035.703125,2,134,False,27.255345394736842
8,40,59,CulturaX,1069.421875,2,134,False,26.735546875
36,168,223,CulturaX,4167.796875,5,263,False,24.808314732142858
9,28,39,CulturaX,799.59375,1,91,True,28.556919642857142
11,51,72,CulturaX,1402.59375,2,134,False,27.501838235294116
7,31,42,CulturaX,767.0625,1,91,True,24.743951612903224
9,38,51,CulturaX,1050.765625,2,134,False,27.65172697368421
8,34,46,CulturaX,915.75,1,91,True,26.933823529411764
41,182,265,CulturaX,4896.90625,6,306,False,26.906078296703296
19,77,110,CulturaX,2053.203125,3,177,False,26.664975649350648
14,66,92,CulturaX,1711.5,2,134,False,25.931818181818183
16,64,89,CulturaX,1673.6875,2,134,False,26.1513671875
25,103,140,CulturaX,2798.296875,4,220,False,27.167930825242717
7,28,38,CulturaX,731.609375,1,91,True,26.12890625
16,74,106,CulturaX,1961.765625,3,177,False,26.510346283783782
44,205,286,CulturaX,5702.8125,7,349,False,27.81859756097561
38,168,241,CulturaX,4629.578125,6,306,False,27.557012648809526
9,36,52,CulturaX,984.890625,2,134,False,27.358072916666668
14,63,83,CulturaX,1670.90625,2,134,False,26.522321428571427
23,114,150,CulturaX,2973.0625,4,220,False,26.07949561403509
17,73,94,CulturaX,1898.4375,2,134,False,26.005993150684933
9,43,66,CulturaX,1140.0625,2,134,False,26.513081395348838
39,168,235,CulturaX,4722.921875,6,306,False,28.112630208333332
7,33,48,CulturaX,840.703125,1,91,True,25.475852272727273
35,129,174,CulturaX,3220.09375,4,220,False,24.961967054263567
15,66,90,CulturaX,1859.640625,3,177,False,28.176373106060606
17,70,95,CulturaX,1606.28125,2,134,False,22.946875
12,51,71,CulturaX,1390.765625,2,134,False,27.269914215686274
29,124,170,CulturaX,3265.453125,4,220,False,26.334299395161292
45,221,304,CulturaX,5861.734375,7,349,False,26.523684954751133
38,168,250,CulturaX,4750.109375,6,306,False,28.27446056547619
17,76,105,CulturaX,2015.03125,3,177,False,26.51356907894737
21,102,140,CulturaX,2537.515625,3,177,False,24.877604166666668
19,85,120,CulturaX,2322.625,3,177,False,27.325
24,125,184,CulturaX,3448.84375,4,220,False,27.59075
10,44,53,CulturaX,961.0,2,134,False,21.84090909090909
11,49,65,CulturaX,1293.171875,2,134,False,26.39126275510204
15,61,85,CulturaX,1563.21875,2,134,False,25.6265368852459
18,95,140,CulturaX,2558.0625,3,177,False,26.926973684210527
31,140,189,CulturaX,3673.0625,5,263,False,26.236160714285713
15,70,97,CulturaX,1835.90625,2,134,False,26.227232142857144
13,57,85,CulturaX,1567.09375,2,134,False,27.492872807017545
17,70,103,CulturaX,2005.578125,3,177,False,28.65111607142857
13,60,82,CulturaX,1594.71875,2,134,False,26.578645833333333
17,73,107,CulturaX,1915.09375,3,177,False,26.23416095890411
19,76,107,CulturaX,1953.703125,3,177,False,25.706620065789473
12,41,55,CulturaX,1067.359375,2,134,False,26.033155487804876
8,29,39,CulturaX,744.4375,1,91,True,25.670258620689655
9,31,37,CulturaX,771.0625,1,91,True,24.87298387096774
14,61,91,CulturaX,1662.15625,2,134,False,27.2484631147541
13,53,71,CulturaX,1332.75,2,134,False,25.14622641509434
16,68,93,CulturaX,1817.59375,2,134,False,26.729319852941178
16,74,98,CulturaX,1892.0,3,177,False,25.56756756756757
7,34,52,CulturaX,953.234375,1,91,True,28.036305147058822
19,83,116,CulturaX,2259.125,3,177,False,27.218373493975903
7,27,40,CulturaX,705.4375,1,91,True,26.127314814814813
9,41,49,CulturaX,848.78125,1,91,True,20.701981707317074
7,34,47,CulturaX,886.71875,1,91,True,26.079963235294116
9,33,51,CulturaX,954.21875,1,91,True,28.915719696969695
22,89,127,CulturaX,2530.75,3,177,False,28.435393258426966
20,97,145,CulturaX,2651.640625,3,177,False,27.336501288659793
47,204,290,CulturaX,5356.546875,6,306,False,26.257582720588236
8,42,65,CulturaX,1202.109375,2,134,False,28.621651785714285
14,63,87,CulturaX,1668.796875,2,134,False,26.488839285714285
10,49,60,CulturaX,1130.25,2,134,False,23.066326530612244
10,49,71,CulturaX,1341.734375,2,134,False,27.382334183673468
17,70,102,CulturaX,1923.625,3,177,False,27.480357142857144
8,28,36,CulturaX,717.421875,1,91,True,25.622209821428573
10,39,55,CulturaX,910.40625,1,91,True,23.34375
12,51,73,CulturaX,1335.625,2,134,False,26.188725490196077
11,58,86,CulturaX,1529.1875,2,134,False,26.365301724137932
14,54,68,CulturaX,1536.578125,2,134,False,28.455150462962962
12,56,76,CulturaX,1524.453125,2,134,False,27.222377232142858
23,102,140,CulturaX,2652.171875,3,177,False,26.001685049019606
10,42,61,CulturaX,1127.484375,2,134,False,26.844866071428573
15,67,94,CulturaX,1772.953125,2,134,False,26.46198694029851
18,87,123,CulturaX,2169.96875,3,177,False,24.942169540229884
16,83,113,CulturaX,2192.359375,3,177,False,26.413968373493976
8,37,48,CulturaX,938.34375,1,91,True,25.36064189189189
29,122,180,CulturaX,3296.90625,4,220,False,27.023821721311474
11,49,72,CulturaX,1275.140625,2,134,False,26.023278061224488
10,46,69,CulturaX,1312.375,2,134,False,28.529891304347824
22,96,148,CulturaX,2735.5625,4,220,False,28.495442708333332
36,181,259,CulturaX,4898.40625,6,306,False,27.063017955801104
27,130,190,CulturaX,3656.0,4,220,False,28.123076923076923
7,33,45,CulturaX,883.96875,1,91,True,26.786931818181817
9,44,66,CulturaX,1254.765625,2,134,False,28.517400568181817
11,51,59,CulturaX,1125.0625,2,134,False,22.060049019607842
38,171,250,CulturaX,4741.640625,6,306,False,27.72889254385965
79,362,498,CulturaX,9119.421875,10,478,False,25.191773135359117
15,72,94,CulturaX,1808.71875,2,134,False,25.12109375
27,121,179,CulturaX,3090.671875,4,220,False,25.54274276859504
11,47,66,CulturaX,1288.8125,2,134,False,27.42154255319149
10,47,69,CulturaX,1195.015625,2,134,False,25.42586436170213
19,79,111,CulturaX,2022.234375,3,177,False,25.597903481012658
22,87,118,CulturaX,2388.0625,3,177,False,27.448994252873565
20,70,96,CulturaX,1763.53125,2,134,False,25.193303571428572
126,558,762,CulturaX,14556.90625,16,736,False,26.087645609318997
23,92,122,CulturaX,2347.3125,3,177,False,25.514266304347824
8,41,57,CulturaX,1042.3125,2,134,False,25.422256097560975
29,147,209,CulturaX,3861.03125,5,263,False,26.265518707482993
8,54,62,CulturaX,1197.53125,2,134,False,22.17650462962963
15,55,74,CulturaX,1446.578125,2,134,False,26.301420454545454
10,48,71,CulturaX,1344.390625,2,134,False,28.008138020833332
10,39,53,CulturaX,1107.28125,2,134,False,28.391826923076923
38,144,208,CulturaX,3854.15625,5,263,False,26.764973958333332
13,53,76,CulturaX,1562.71875,2,134,False,29.485259433962263
31,137,190,CulturaX,3611.0,4,220,False,26.357664233576642
19,88,128,CulturaX,2386.40625,3,177,False,27.11825284090909
19,85,119,CulturaX,2217.234375,3,177,False,26.085110294117648
7,38,54,CulturaX,986.234375,2,134,False,25.953536184210527
10,54,75,CulturaX,1455.890625,2,134,False,26.9609375
7,34,53,CulturaX,853.765625,1,91,True,25.110753676470587
11,53,71,CulturaX,1393.90625,2,134,False,26.3001179245283
11,64,90,CulturaX,1655.234375,2,134,False,25.863037109375
10,46,54,CulturaX,800.390625,1,91,True,17.399796195652176
18,83,118,CulturaX,2317.75,3,177,False,27.924698795180724
25,125,182,CulturaX,3315.609375,4,220,False,26.524875
13,75,102,CulturaX,2048.21875,3,177,False,27.309583333333332
9,22,31,CulturaX,574.375,1,91,True,26.107954545454547
22,94,137,CulturaX,2636.109375,3,177,False,28.04371675531915
7,28,42,CulturaX,760.46875,1,91,True,27.159598214285715
33,154,230,CulturaX,4008.40625,5,263,False,26.02861201298701
16,70,101,CulturaX,1964.359375,3,177,False,28.062276785714285
26,118,166,CulturaX,3047.0625,4,220,False,25.822563559322035
11,46,66,CulturaX,1240.96875,2,134,False,26.97758152173913
45,206,299,CulturaX,5530.515625,6,306,False,26.84716322815534
9,38,55,CulturaX,1129.359375,2,134,False,29.71998355263158
12,50,74,CulturaX,1329.515625,2,134,False,26.5903125
27,113,165,CulturaX,3154.515625,4,220,False,27.916067477876105
72,340,498,CulturaX,8889.671875,10,478,False,26.14609375
30,129,176,CulturaX,3458.078125,4,220,False,26.806807170542637
9,34,48,CulturaX,862.40625,1,91,True,25.36488970588235
13,50,72,CulturaX,1416.609375,2,134,False,28.3321875
23,96,127,CulturaX,2483.5625,3,177,False,25.870442708333332
8,32,45,CulturaX,849.015625,1,91,True,26.53173828125
12,58,71,CulturaX,1409.046875,2,134,False,24.293911637931036
19,87,124,CulturaX,2365.859375,3,177,False,27.19378591954023
21,104,163,CulturaX,2820.734375,4,220,False,27.12244591346154
39,173,242,CulturaX,4447.875,5,263,False,25.710260115606935
22,95,130,CulturaX,2408.296875,3,177,False,25.350493421052633
18,81,118,CulturaX,2061.765625,3,177,False,25.453896604938272
16,77,114,CulturaX,2007.3125,3,177,False,26.068993506493506
26,135,187,CulturaX,3625.65625,5,263,False,26.856712962962963
20,98,141,CulturaX,2706.015625,3,177,False,27.612404336734695
36,171,251,CulturaX,4678.15625,6,306,False,27.35763888888889
15,69,88,CulturaX,1656.734375,2,134,False,24.010643115942027
72,313,403,CulturaX,7389.5625,8,392,False,23.60882587859425
15,65,89,CulturaX,1592.515625,2,134,False,24.500240384615385
27,121,163,CulturaX,3159.828125,4,220,False,26.11428202479339
29,115,167,CulturaX,3082.96875,4,220,False,26.808423913043477
15,66,91,CulturaX,1742.09375,2,134,False,26.395359848484848
15,74,114,CulturaX,1964.09375,3,177,False,26.54180743243243
42,188,274,CulturaX,4969.71875,6,306,False,26.43467420212766
12,37,54,CulturaX,952.28125,1,91,True,25.73733108108108
8,29,37,CulturaX,757.203125,1,91,True,26.110452586206897
28,123,177,CulturaX,3237.75,4,220,False,26.323170731707318
8,45,58,CulturaX,1055.03125,2,134,False,23.445138888888888
21,103,145,CulturaX,2791.671875,4,220,False,27.103610436893202
7,28,40,CulturaX,759.46875,1,91,True,27.123883928571427
22,102,134,CulturaX,2189.875,3,177,False,21.46936274509804
8,37,54,CulturaX,992.125,2,134,False,26.81418918918919
27,123,181,CulturaX,3319.96875,4,220,False,26.991615853658537
18,84,118,CulturaX,2294.078125,3,177,False,27.31045386904762
15,64,90,CulturaX,1812.3125,2,134,False,28.3173828125
16,67,89,CulturaX,1777.875,2,134,False,26.53544776119403
9,42,61,CulturaX,1129.328125,2,134,False,26.88876488095238
16,71,97,CulturaX,1749.59375,2,134,False,24.642165492957748
22,96,145,CulturaX,2734.953125,4,220,False,28.489095052083332
9,40,60,CulturaX,1168.203125,2,134,False,29.205078125
27,113,152,CulturaX,2997.015625,4,220,False,26.522262168141594
8,36,53,CulturaX,1004.28125,2,134,False,27.89670138888889
9,42,60,CulturaX,1112.984375,2,134,False,26.499627976190474
7,32,50,CulturaX,951.703125,1,91,True,29.74072265625
29,138,197,CulturaX,3612.46875,5,263,False,26.177309782608695
14,66,94,CulturaX,1795.171875,2,134,False,27.199573863636363
61,296,428,CulturaX,8010.96875,9,435,False,27.064083614864863
63,269,387,CulturaX,7149.5625,8,392,False,26.578299256505577
41,180,257,CulturaX,4722.8125,6,306,False,26.23784722222222
53,336,428,CulturaX,7410.9375,9,435,False,22.056361607142858
12,55,80,CulturaX,1486.375,2,134,False,27.025
8,40,55,CulturaX,1099.59375,2,134,False,27.48984375
16,70,90,CulturaX,1827.0,2,134,False,26.1
7,20,30,CulturaX,510.328125,1,91,True,25.51640625
13,55,77,CulturaX,1561.421875,2,134,False,28.389488636363637
12,45,60,CulturaX,1073.5,2,134,False,23.855555555555554
11,50,69,CulturaX,1338.234375,2,134,False,26.7646875
7,30,40,CulturaX,789.828125,1,91,True,26.327604166666667
12,54,75,CulturaX,1422.390625,2,134,False,26.34056712962963
10,39,55,CulturaX,1061.84375,2,134,False,27.22676282051282
19,85,115,CulturaX,2214.3125,3,177,False,26.050735294117647
14,67,97,CulturaX,1779.046875,2,134,False,26.55293843283582
8,33,47,CulturaX,903.15625,1,91,True,27.36837121212121
13,48,63,CulturaX,1330.59375,2,134,False,27.720703125
24,107,150,CulturaX,2911.875,4,220,False,27.213785046728972
17,81,120,CulturaX,2123.75,3,177,False,26.219135802469136
17,90,131,CulturaX,2480.75,3,177,False,27.56388888888889
11,54,85,CulturaX,1457.3125,2,134,False,26.98726851851852
34,140,204,CulturaX,3606.8125,4,220,False,25.76294642857143
28,130,165,CulturaX,3424.0,4,220,False,26.338461538461537
30,134,184,CulturaX,3524.765625,4,220,False,26.30422108208955
34,151,214,CulturaX,4078.21875,5,263,False,27.00807119205298
14,64,99,CulturaX,1809.578125,2,134,False,28.274658203125
16,73,88,CulturaX,1824.078125,2,134,False,24.987371575342465
18,71,94,CulturaX,1814.625,2,134,False,25.558098591549296
15,66,102,CulturaX,1721.6875,2,134,False,26.086174242424242
7,34,50,CulturaX,896.8125,1,91,True,26.376838235294116
23,110,157,CulturaX,2952.140625,4,220,False,26.837642045454544
12,63,86,CulturaX,1651.28125,2,134,False,26.21081349206349
17,80,114,CulturaX,2173.09375,3,177,False,27.163671875
9,46,69,CulturaX,1183.421875,2,134,False,25.7265625
20,95,134,CulturaX,2451.78125,3,177,False,25.808223684210525
26,112,161,CulturaX,3026.109375,4,220,False,27.018833705357142
20,78,114,CulturaX,2176.109375,3,177,False,27.898838141025642
8,48,70,CulturaX,1287.890625,2,134,False,26.8310546875
7,36,58,CulturaX,962.59375,2,134,False,26.73871527777778
36,163,225,CulturaX,4253.828125,5,263,False,26.097105061349694
17,85,126,CulturaX,2269.0,3,177,False,26.694117647058825
16,60,86,CulturaX,1691.25,2,134,False,28.1875
33,142,193,CulturaX,3590.890625,4,220,False,25.287962147887324
13,55,76,CulturaX,1421.953125,2,134,False,25.853693181818183
8,27,39,CulturaX,669.546875,1,91,True,24.79803240740741
9,42,54,CulturaX,1134.328125,2,134,False,27.0078125
12,60,79,CulturaX,1452.328125,2,134,False,24.20546875
15,78,104,CulturaX,1892.484375,3,177,False,24.262620192307693
14,66,94,CulturaX,1835.234375,2,134,False,27.806581439393938
8,31,43,CulturaX,815.828125,1,91,True,26.31703629032258
11,57,85,CulturaX,1428.03125,2,134,False,25.053179824561404
7,27,37,CulturaX,724.359375,1,91,True,26.828125
36,184,277,CulturaX,5101.671875,6,306,False,27.72647758152174
16,60,78,CulturaX,1571.484375,2,134,False,26.19140625
20,81,124,CulturaX,2065.046875,3,177,False,25.49440586419753
13,54,81,CulturaX,1427.953125,2,134,False,26.44357638888889
26,122,175,CulturaX,3288.78125,4,220,False,26.95722336065574
7,35,48,CulturaX,952.296875,1,91,True,27.208482142857143
23,119,172,CulturaX,3090.703125,4,220,False,25.972295168067227
29,128,184,CulturaX,3459.328125,4,220,False,27.0260009765625
17,73,104,CulturaX,1819.625,2,134,False,24.926369863013697
13,55,77,CulturaX,1535.265625,2,134,False,27.913920454545455
11,60,81,CulturaX,1408.90625,2,134,False,23.481770833333332
13,58,81,CulturaX,1588.28125,2,134,False,27.38415948275862
7,29,41,CulturaX,784.640625,1,91,True,27.056573275862068
13,58,84,CulturaX,1742.015625,2,134,False,30.034752155172413
8,36,54,CulturaX,934.96875,1,91,True,25.971354166666668
8,30,39,CulturaX,768.828125,1,91,True,25.627604166666668
12,51,67,CulturaX,1332.25,2,134,False,26.122549019607842
22,107,157,CulturaX,3061.515625,4,220,False,28.612295560747665
34,146,203,CulturaX,4092.21875,5,263,False,28.028895547945204
14,58,85,CulturaX,1623.25,2,134,False,27.987068965517242
7,24,33,CulturaX,702.453125,1,91,True,29.268880208333332
10,36,51,CulturaX,963.5,2,134,False,26.76388888888889
15,74,93,CulturaX,1809.421875,2,134,False,24.45164695945946
8,30,42,CulturaX,851.75,1,91,True,28.391666666666666
28,121,171,CulturaX,3134.640625,4,220,False,25.906120867768596
13,52,73,CulturaX,1353.484375,2,134,False,26.028545673076923
20,97,141,CulturaX,2709.234375,3,177,False,27.930251288659793
8,33,46,CulturaX,880.796875,1,91,True,26.690814393939394
26,101,145,CulturaX,2725.65625,3,177,False,26.986695544554454
20,87,117,CulturaX,2262.6875,3,177,False,26.007902298850574
54,233,337,CulturaX,6395.0625,8,392,False,27.44662017167382
13,55,84,CulturaX,1503.15625,2,134,False,27.330113636363638
10,49,64,CulturaX,1197.40625,2,134,False,24.43686224489796
19,82,117,CulturaX,2251.171875,3,177,False,27.453315548780488
15,68,99,CulturaX,1826.34375,2,134,False,26.857996323529413
